doc_id,doi,title,reaction_system,raw_reaction_system,confidence,rationale,evidence_terms,status
doc_1129,,10.1038/s41929-019-0225-7,CORR,CORR,0.94,"The abstract explicitly states the goal and experiments convert carbon monoxide (CO) into n-propanol using an electrocatalyst, reports n-propanol Faradaic efficiency and partial current density, and gives electrochemical potentials — indicating CO electroreduction (CORR) is the paper's main reaction system.","['convert carbon monoxide', 'n-propanol', 'Faradaic efficiency', 'partial current density', '-0.45 V versus RHE', 'electrocatalytic conversion']",ok
doc_1130,,10.1038/s41929-019-0235-5,CO2RR,CO2RR,0.9,"The abstract explicitly centers on the CO2 electroreduction reaction (CO2RR), discussing selective conversion of CO2 to multicarbon (C2+) products, catalyst and electrolyte design, and Cu-based catalysts. CO electroreduction is only mentioned as an alternative/related process, whereas the primary focus is CO2RR.","['CO2 electroreduction', 'CO2RR', 'C2+', 'multicarbon', 'Cu', 'Cu–bimetallic catalysts', 'electrolyte', 'CO electroreduction']",ok
doc_1131,,10.1038/s41929-019-0254-2,CO2RR,CO2RR,0.9,"The abstract and conclusion repeatedly state the device is active for aqueous CO2 reduction and converts CO2 to CO (and formate). The work discusses a CO2 reduction mechanism and reports TONs for CO reduction products, indicating CO2 electroreduction is the paper’s main reaction.","['aqueous CO2 reduction', 'reduces CO2 to CO', 'CO2 reduction mechanism', 'TON for CO reduction products', 'selectivity towards CO', 'CO and formate production']",ok
doc_1132,,10.1038/s41929-019-0264-0,CO2RR,CO2RR,0.9,"The abstract explicitly describes electricity-driven microbial CO2 reduction to acetic acid (acetate) using CO2‑fixing microorganisms (Sporomusa ovata), reports Faradaic efficiency and productivity for acetate production, and discusses alleviating bottlenecks in microbial CO2 reduction. This indicates CO2 electroreduction is the paper's main reaction system.","['CO2 reduction', 'microbial CO2-fixing', 'electricity-driven', 'acetate', 'acetic acid', 'Faradaic efficiency', 'bioelectrochemical systems', 'acetogen Sporomusa ovata', 'H2 carrier', 'productivity']",ok
doc_1133,,10.1038/s41929-019-0266-y,CO2RR,CO2RR,0.92,"The abstract repeatedly discusses reduction of CO2 to methanol and compares thermocatalytic and electrocatalytic (electroreduction) performances, focusing on net CO2 reduction and electrocatalyst requirements. This indicates the paper’s central reaction is CO2 electroreduction (CO2RR).","['CO2 reduction to methanol', 'electrocatalytic', 'thermocatalytic', 'electrocatalysts', 'net CO2 reduction']",ok
doc_1134,,10.1038/s41929-019-0269-8,unknown,unknown,0.25,"Provided text contains only author affiliations and contact emails; title is only a DOI string. No abstract or conclusion content describing the chemistry or electrochemical reactions is available, so the main reaction system cannot be determined.","['only author affiliations present', 'DOI used as title', 'no abstract content about reactions', 'no conclusion provided']",ok
doc_1135,,10.1038/s41929-019-0301-z,unknown,unknown,0.25,The provided title is just a DOI and the abstract contains only author affiliations and contact emails; no information about the studied reaction or system is present. Conclusion is empty. Therefore the reaction system cannot be determined from the given content.,"['title is a DOI only', 'abstract contains only affiliations and emails', 'no reaction names (CO2, CO, HER, OER, etc.) present', 'conclusion missing']",ok
doc_1137,,10.1038/s41929-019-0325-4,other_reaction,other_reaction,0.92,"The abstract and conclusion consistently describe development and mechanistic study of catalysts for the oxygen evolution reaction (OER) in water electrolysis, including terms like OER, oxygen evolution, water electrolysis, reconstructed oxyhydroxides and MEA testing. No CO2 or CO electroreduction is discussed.","['oxygen evolution reaction', 'OER', 'water electrolysis', 'oxyhydroxide', 'electrocatalyst', 'surface reconstruction', 'MEA']",ok
doc_1138,,10.1038/s41929-019-0331-6,CO2RR,CO2RR,0.93,"The abstract and conclusion explicitly describe visible-light-driven reduction of CO2 to formate (HCOO−) or CO using a binuclear cobalt photocatalyst, discuss CO2 as the substrate, turnover numbers, and control of selectivity between formate and CO. The paper centers on CO2 reduction chemistry rather than CO electroreduction or other electrochemical reactions.","['visible-light-driven CO2 reduction', 'reduce CO2 to HCOO− or CO', 'selective formate production', 'selective CO formation', 'two-electron/ two-proton reduction of CO2', 'photocatalytic CO2 reduction']",ok
doc_1140,,10.1038/s41929-019-0383-7,CO2RR,CO2RR,0.92,"The title/abstract and conclusion explicitly describe electrochemical reduction of CO2 to ethanol (CO2-to-ethanol), report a CO2-to-ethanol Faradaic efficiency and partial current density, and repeatedly refer to the CO2 reduction reaction (CO2RR) and electrosynthesis of ethanol from CO2 and H2O. This identifies CO2RR as the paper's main reaction system.","['CO2-to-ethanol', 'CO2 reduction reaction', 'CO2RR', 'electrosynthesis of ethanol from CO2 and H2O', 'CO2-to-ethanol Faradaic efficiency', 'full-cell EE for electrosynthesis of ethanol from CO and water']",ok
doc_1141,,10.1038/s41929-019-0388-2,unknown,unknown,0.2,"Only a DOI-like identifier was provided (no title, abstract, or conclusion content). Insufficient information to determine whether the paper focuses on CO2RR, CORR, another electrochemical reaction, or is non-reaction focused.",[],ok
doc_1142,,10.1038/s41929-019-0397-1,unknown,unknown,0.25,"The provided input includes only a DOI as the title and an author/affiliation block; there is no abstract content and no conclusion. With no description of the reaction, system, or experimental focus, it is not possible to determine whether the paper centers on CO2 electroreduction, CO electroreduction, another electrochemical reaction, or is non-reactive. Therefore the appropriate label is 'unknown'.","['Title is only a DOI (10.1038/s41929-019-0397-1)', 'No abstract text provided (only author list and affiliations)', 'No conclusion text provided', 'No mention of CO2, CO, electroreduction, ORR, OER, HER, or other reactions']",ok
doc_1143,,10.1038/s41929-019-0421-5,non_reaction,non_reaction,0.86,"The abstract describes third-generation biorefineries and microbial/biotechnological CO2 fixation and utilization (bioconversion of atmospheric CO2, flue gas feedstocks, CO2 fixation pathways). It focuses on biological/bioprocess routes to fuels and chemicals, not electrochemical CO2 or CO electroreduction (no mention of electrolysis, electrodes, catalysts, CO2RR/CORR, or CO electroreduction). Thus it is not centered on an electrochemical reaction system.","['3G biorefineries', 'microbial cell factories', 'atmospheric CO2', 'CO2 fixation pathways', 'CO2 feedstocks', 'flue gas']",ok
doc_1144,,10.1038/s41929-020-00504-x,CO2RR,CO2RR,0.92,"The abstract repeatedly and explicitly discusses electrochemical CO2 reduction (CO2RR), mentioning copper catalysts for reducing CO2 to hydrocarbons/oxygenates, high Faradaic efficiency for C2H4, and referring to the 'carbon dioxide reduction reaction (CO RR)'. There is no indication that CO electroreduction (CORR) or another electrochemical reaction is the paper's focus.","['CO2 reduction', 'carbon dioxide reduction reaction', 'CO2RR', 'CO RR', 'C2H4', 'Faradaic efficiency', 'copper catalyst']",ok
doc_1145,,10.1038/s41929-020-00512-x,CO2RR,CO2RR,0.92,"The title/abstract/conclusion repeatedly and explicitly focuses on the interfacial CO2 reduction reaction (CO2RR), discussing electrocatalytic and photocatalytic CO2RR, classification of local chemical environment effects on CO2RR thermodynamics and kinetics, and design of CO2RR systems and catalysts.","['CO2 reduction', 'CO2RR', 'CO2 electrocatalysis', 'electrocatalytic and photocatalytic CO2RR', 'conversion of CO into fuels (context)', 'local chemical environment effects in CO2RR']",ok
doc_1146,,10.1038/s41929-020-00545-2,other_reaction,other_reaction,0.92,"The title/abstract/conclusion repeatedly describe catalysis and operando degradation of Fe–N–C materials for the oxygen reduction reaction (ORR) in acidic polymer fuel cells (PEMFC). The work focuses on ORR site identification, durability, and formation of ferric oxides/ROS during ORR. There is no indication that CO2 or CO electroreduction is the paper’s main reaction.","['oxygen reduction reaction', 'ORR', 'PEMFC', 'fuel cells', 'Fe–N–C', 'ferric oxides', 'H2O2', 'reactive oxygen species', '57Fe Mössbauer spectroscopy']",ok
doc_1147,,10.1038/s41929-020-00547-0,CORR,CORR,0.85,"The abstract and conclusion repeatedly describe electrochemical conversion of CO and CO-to-ethylene conversion and explicitly mention CO electroreduction and experiments in a CO flow reactor. While CO2RR is discussed in context, the paper centers on CO electroreduction (CORR) to ethylene with high Faradaic efficiency.","['""Electrochemical conversion of CO""', '""CO electroreduction""', '""CO-to-ethylene conversion""', '""CO electroreduction in a flow reactor""', '""Faradaic efficiency for ethylene production""', '""higher CO content""']",ok
doc_1148,,10.1038/s41929-020-00568-9,CORR,CORR,0.78,"The abstract discusses electrochemical CO2 reduction broadly but specifically highlights a reported result of very high CO-to-ethylene selectivities (up to 87%) using polymer-modified copper, indicating the paper focuses on CO electroreduction (conversion of CO to ethylene).","['CO-to-ethylene selectivities', 'electrochemical CO2 reduction (eCO2R)', 'Converting CO2 to ethylene', 'CO is an intriguing molecule', 'polymer-modified copper electrocatalysts']",ok
doc_1149,,10.1038/s41929-020-0428-y,CO2RR,CO2RR,0.92,The abstract explicitly states the review focuses on photosynthetic semiconductor biohybrids for the conversion of CO2 to value‑added chemicals and discusses coupling electrotrophic organisms with light-active electrodes for solar-to-chemical (CO2) conversion. This clearly identifies carbon dioxide electroreduction as the central reaction system.,"['conversion of CO2 to value-added chemicals', 'photosynthetic semiconductor biohybrids', 'electrotrophic organisms', 'solar-to-chemical conversion', 'photosensitized microorganisms', 'charge transfer']",ok
doc_1150,,10.1038/s41929-020-0450-0,CO2RR,CO2RR,0.92,"Abstract explicitly describes electrocatalytic reduction of CO2 to multicarbon (C2+) products (ethylene, ethanol) with a fluorine-modified copper catalyst, reporting Faradaic efficiencies and current densities for CO2 electroreduction in a flow cell. This clearly indicates CO2RR as the paper's main reaction system.","['electrocatalytic reduction of CO2', 'C2+ products', 'ethylene', 'ethanol', 'Faradaic efficiency', 'flow cell', 'fluorine-modified copper', 'CO2 electroreduction']",ok
doc_1151,,10.1038/s41929-021-00576-3,CORR,CORR,0.92,The abstract repeatedly describes electrochemical reduction of CO (CO reduction) to value‑added chemicals and reports improved formate Faradaic efficiency from CO reduction while suppressing hydrogen evolution. These statements identify CO electroreduction as the paper’s main reaction system.,"['CO reduction', 'electrochemical reduction of CO', 'CO to value‑added chemicals', 'formate Faradaic efficiency', 'suppress the hydrogen evolution reaction']",ok
doc_1152,,10.1038/s41929-021-00619-9,unknown,unknown,0.25,"The abstract is a retraction notice mentioning chronoamperometry and catalyst performance but gives no information about the electrochemical reaction studied (no mention of CO2, CO, or any other specific reaction). Therefore the reaction system cannot be determined from the provided text.","['retraction', 'chronoamperometry', 'catalyst', 'noise pattern', 'raw data lost', 'Fig. 4f']",ok
doc_1153,,10.1038/s41929-021-00625-x,other_reaction,other_reaction,0.78,"The abstract describes thermocatalytic methanol synthesis from CO and CO2 using copper–zinc–alumina catalysts and specifically studies the catalyst under carbon dioxide hydrogenation (CO2 + H2 → methanol). This is a heterogeneous catalytic hydrogenation process rather than electrochemical CO2 or CO reduction, so it does not fit CO2RR or CORR categories. Thus it is classified as another (non-electrochemical) reaction.","['methanol synthesis', 'carbon dioxide hydrogenation', 'copper-zinc-alumina catalysts', 'feedstock containing carbon monoxide and carbon dioxide', 'operando X-ray absorption spectroscopy over pressure']",ok
